
 Lista de Imóveis da Caixa;;Data de geração:;11/09/2026;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso

 1787700437806 ;SP ;ARARAQUARA ;ALTOS DO JARAGUA ;AVENIDA GOVERNADOR ORESTES QUERCIA, N. 1301, Apto 501, BL 158 ;185.051,91;164.000,00;0.00;Não;Apartamento, 100.50 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787700437806
 8787704831558 ;SP ;ARARAQUARA ;ALTOS DO JARAGUA ;AVENIDA GOVERNADOR ORESTES QUERCIA, N. 1.301, Apto 504, BLOCO 06 ;192.864,78;167.824,62;0.00;Não;Apartamento, 0.00 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704831558
 8787716436039 ;SP ;ARARAQUARA ;ALTOS DO JARAGUA ;AVENIDA GOVERNADOR ORESTES QUERCIA, N. 1201, Apto 403, BLOCO 12 ;201.208,89;175.000,00;0.00;Não;Apartamento, 83.66 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716436039
 8787708589115 ;SP ;ARARAQUARA ;ALTOS DO JARAGUA ;AVENIDA GOVERNADOR ORESTES QUERCIA, N. 1301, Apto 502, BL 26 ;192.864,78;164.000,00;0.00;Não;Apartamento, 100.50 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708589115
 8787715198045 ;SP ;ARARAQUARA ;JARDIM SAO RAFAEL I ;RUA ROBERTO APARECIDO GUILHERME, N. 145, Apto 702, TR 05 7 PAV ;243.116,73;205.000,00;0.00;Não;Apartamento, 105.01 de área total, 47.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715198045
 8787714695460 ;SP ;ARARAQUARA ;JARDIM SAO RAFAEL I ;RUA ROBERTO APARECIDO GUILHERME  EST MUN. ARA 347, N. 145, Apto 602, T 11 ;245.546,25;207.000,00;0.00;Não;Apartamento, 47.85 de área total, 47.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787714695460
 8787716484890 ;SP ;ARARAQUARA ;ALTOS DO JARAGUA ;AVENIDA GOVERNADOR ORESTES QUERCIA, N. 1201, Apto 103, BL17 ;252.043,14;190.000,00;0.00;Não;Apartamento, 107.35 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787716484890
 8787708215312 ;SP ;ARARAQUARA ;JD BRASILIA ;AVENIDA ANTONIO ORLANDO, N. 762, Apto 11, BL 11 2 PAV TP 03 ;194.830,25;145.000,00;0.00;Não;Apartamento, 93.51 de área total, 39.32 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708215312
 8787708501250 ;SP ;ARARAQUARA ;ALTOS DO JARAGUA ;AVENIDA GOVERNADOR ORESTES QUERCIA, N. 1301, Apto 103, BL 23 ;226.452,76;168.000,00;0.00;Não;Apartamento, 100.50 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787708501250
 8444422873587 ;SP ;ARARAQUARA ;PQ RES SAO PAULO ;AVENIDA ENGENHEIRO ROBERTO LEBRE SAMPAIO, N. 486, LT 11 QD 84 ;179.343,90;112.000,00;0.00;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 250.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422873587
 8555538370109 ;SP ;ARARAS ;JARDIM JOSE OMETTO II ;AVENIDA AUGUSTA VIOLA DA COSTA, N. 896, Apto 104, BL 10 ;84.892,14;145.000,00;41.46;Não;Apartamento, 82.14 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538370109
 8787710912327 ;SP ;ARARAS ;CONJUNTO HABITACIONAL NARCISO GOMES ;AVENIDA PRESIDENTE COSTA E SILVA, N. 503, Apto 304, PAV 2 BL 20 ;84.306,67;144.000,00;41.46;Não;Apartamento, 97.57 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710912327
 8787713186228 ;SP ;ARARAS ;JARDIM ABOLICAO DE LOURENCO DIAS ;RUA VICTORIO ARTHUR CORROCHER, N. 100, Apto 303, PAV 2 BL 05 VG 43 ;131.617,27;167.350,00;21.36;Não;Apartamento, 86.76 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713186228
 8787717742818 ;SP ;ARARAS ;SITIOS DE RECREIO INDEPENDENCIA ;AVENIDA CAROLA, N. 251, Apto 305, PAV 3 TORRE 4 ;193.452,15;235.000,00;17.68;Não;Apartamento, 108.94 de área total, 46.96 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717742818
 8555535480493 ;SP ;ARARAS ;JARDIM JOSE OMETTO II ;AVENIDA AUGUSTA VIOLA DA COSTA, N. 896, Apto 101, BL 03 ;160.000,00;160.000,00;0.00;Não;Apartamento, 109.15 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535480493
 8787706736021 ;SP ;ARARAS ;JARDIM DAS PALMEIRAS ;AVENIDA MELVIN JONES, N. 1720, Apto 133, PAV 4 BL 01 ;188.000,00;188.000,00;0.00;Não;Apartamento, 82.60 de área total, 44.11 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787706736021
 8787710951985 ;SP ;ARARAS ;SITIOS DE RECREIO INDEPENDENCIA ;AVENIDA CAROLA, N. 1601, Apto 302, BL B ;205.000,00;205.000,00;0.00;Não;Apartamento, 73.23 de área total, 48.78 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787710951985
 8787711656219 ;SP ;ARARAS ;SITIOS DE RECREIO INDEPENDENCIA ;AVENIDA CAROLA, N. 211, Apto 804, PAV 8 TORRE 08 ;210.000,00;210.000,00;0.00;Não;Apartamento, 108.47 de área total, 47.93 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711656219
 8555539182799 ;SP ;ARARAS ;JARDIM JOSE OMETTO II ;AVENIDA AUGUSTA VIOLA DA COSTA, N. 896, Apto 104, BL 41 TERREO ;170.487,27;168.000,00;0.00;Não;Apartamento, 94.64 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555539182799
 8555538434026 ;SP ;ARARAS ;JARDIM JOSE OMETTO II ;AVENIDA AUGUSTA VIOLA DA COSTA, N. 896, Apto 302, BL 10 2 ANDAR ;159.394,50;150.000,00;0.00;Não;Apartamento, 94.64 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538434026
 8787711875484 ;SP ;ARARAS ;CONJUNTO HABITACIONAL NARCISO GOMES ;AVENIDA PRESIDENTE COSTA E SILVA, N. 503, Apto 203, BL 31 VG 353 1 PAV ;170.487,27;149.670,83;0.00;Não;Apartamento, 95.35 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787711875484
 8555539919015 ;SP ;ARARAS ;JARDIM JOSE OMETTO II ;AVENIDA AUGUSTA VIOLA DA COSTA, N. 896, Apto 303, BL 23 ;178.769,63;154.000,00;0.00;Não;Apartamento, 94.64 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555539919015
 8555538321523 ;SP ;ARARAS ;JARDIM JOSE OMETTO II ;AVENIDA AUGUSTA VIOLA DA COSTA, N. 896, Apto 403, BLOCO46 ;159.394,50;133.000,00;0.00;Não;Apartamento, 94.64 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555538321523
 8787718187311 ;SP ;ARARAS ;SITIOS DE RECREIO INDEPENDENCIA ;AVENIDA CAROLA, N. 251, Apto 1005, TORRE 02 ;243.635,16;203.000,00;0.00;Não;Apartamento, 108.94 de área total, 46.96 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718187311
 8787704687082 ;SP ;ARARAS ;CONJUNTO HABITACIONAL NARCISO GOMES ;AVENIDA PRESIDENTE COSTA E SILVA, N. 503, Apto 101, BL 16 ;181.142,72;144.500,00;0.00;Não;Apartamento, 104.79 de área total, 47.80 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704687082
 8787704293408 ;SP ;ARARAS ;CONJUNTO HABITACIONAL NARCISO GOMES ;AVENIDA PRESIDENTE COSTA E SILVA, N. 503, Apto 402, BL19 ;171.276,30;135.000,00;0.00;Não;Apartamento, 95.35 de área total, 39.30 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704293408
 8787715454505 ;SP ;ARARAS ;JARDIM ABOLICAO DE LOURENCO DIAS ;RUA VICTORIO ARTHUR CORROCHER, N. 100, Apto 201, BL 04 ;201.463,03;132.000,00;0.00;Não;Apartamento, 86.76 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715454505
 8787717882873 ;SP ;ASSIS ;RESIDENCIAL BELLA VISTA II ;RUA JOSE CARLOS DE MAIO, N. 10, LT 17 QD O ;132.970,97;220.000,00;39.56;Não;Casa, 43.85 de área total, 43.85 de área privativa, 222.62 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787717882873
 8787718586410 ;SP ;ASSIS ;RESIDENCIAL BELLA VISTA II ;RUA PASTOR FLAVIO PEREIRA DA SILVA, N. 86,  LT 25 QD S RESIDENCIAL BELA VISTA II ;123.904,77;205.000,00;39.56;Não;Casa, 43.85 de área total, 43.85 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718586410
 8787719259227 ;SP ;ASSIS ;RESIDENCIAL BELLA VISTA II ;RUA CATARINA TORRES MERCADANTE LEITE DO, N. 26, LT 19 QD R ;123.904,77;205.000,00;39.56;Não;Casa, 43.85 de área total, 43.85 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719259227
 8787719267106 ;SP ;ASSIS ;RESIDENCIAL BELLA VISTA II ;RUA LUIZ MIGUEL ESCOBARI, N. 23, LT 16 QD Q FPHIS ;123.904,77;205.000,00;39.56;Não;Casa, 43.85 de área total, 43.85 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787719267106
 10301188 ;SP ;ASSIS ;VILA PRUDENCIANA ;AVENIDA VEREADOR DAVID PASSARINHO, N. 1605, CS 10 ;115.813,89;184.000,00;37.06;Não;Casa, 0.00 de área total, 53.60 de área privativa, 94.46 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10301188
 8555508208702 ;SP ;ASSIS ;SAN FERNANDO VALLEY ;RUA SEBASTIAO LEITE DO CANTO, N. 1419, LT 006 QD 347 SETOR 004 ;141.400,00;141.400,00;0.00;Não;Casa, 64.68 de área total, 64.68 de área privativa, 127.87 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555508208702
 1444424386480 ;SP ;ASSIS ;RESIDENCIAL PARK BAMBU II ;RUA ODSON ELI ANDRADE, N. 106, LT 16 QD H ;655.000,00;655.000,00;0.00;Não;Casa, 163.06 de área total, 163.06 de área privativa, 250.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444424386480
 8787718178606 ;SP ;ASSIS ;RESIDENCIAL BELLA VISTA II ;RUA JOSE CARLOS DE MAIO, N. 395, LT 08 QD B ;197.189,20;190.000,00;0.00;Não;Casa, 43.85 de área total, 43.85 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787718178606
 8787720057179 ;SP ;ASSIS ;RESIDENCIAL BELLA VISTA II ;RUA IVANI HELENA GUILHERME, N. 262, Q N LT 31 ;208.152,50;190.000,00;0.00;Não;Casa, 43.85 de área total, 43.85 de área privativa, 160.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787720057179
 8444411592760 ;SP ;AURIFLAMA ;RESIDENCIAL SANTO ANTONIO ;RUA JOAO JUSTINO BORGES, N. 3827, QD 67 ;104.889,24;177.000,00;40.75;Não;Casa, 53.12 de área total, 53.12 de área privativa, 125.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444411592760
 8028660276414 ;SP ;AVARE ;VILA MARTINS III ;RUA NICOLA PIZZA, N. 1762, ;186.752,87;305.000,00;38.77;Não;Casa, 105.67 de área total, 105.67 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8028660276414
 8444432117637 ;SP ;AVARE ;LOTEAMENTO TERRAS DE SAO JOSE ;RUA JORNALISTA NELSON MAENAKA, N. SN, LT 12 QD AF ;196.568,66;100.000,00;0.00;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 300.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432117637
 8444428228330 ;SP ;BADY BASSITT ;RESIDENCIAL MENEZES 5 ; RUA PROJETADA 5, N. SN, LT 01 QD G ;43.123,80;74.234,83;41.91;Não;Terreno, 0.00 de área total, 0.00 de área privativa, 227.00 de área do terreno.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428228330
 8787715659395 ;SP ;BADY BASSITT ;AURORA I ;RUA DOMICIO VALENCIA LIMA, N. 4191, ;154.292,81;152.000,00;0.00;Não;Casa, 43.77 de área total, 43.77 de área privativa, 200.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787715659395
 8444421883732 ;SP ;BARIRI ;JARDIM YANG III ;RUA ANTONIO SPALONE, N. 17, LT 40 QD K ;161.078,27;161.078,27;0.00;Não;Casa, 60.25 de área total, 60.25 de área privativa, 155.67 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421883732
 8787713285072 ;SP ;BARRETOS ;CRISTIANO DE CARVALHO ;AVENIDA C-1, N. 150, Apto 101, TIPO I PAV 01 TORRE 06 ;174.506,78;285.000,00;38.77;Não;Apartamento, 118.50 de área total, 50.82 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713285072
 8444432478095 ;SP ;BARRETOS ;JARDIM NOVA BARRETOS ;ALAMEDA WALDOMIRO BRETANHA, N. 50, LT 18 QD V ;220.000,00;220.000,00;0.00;Não;Casa, 84.00 de área total, 34.00 de área privativa, 200.00 de área do terreno.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444432478095
 1787703107491 ;SP ;BARRETOS ;DIVA ;AVENIDA JOAO BATISTA DA ROCHA, N. 2031, Apto 1004, TORRE 1 ;359.727,13;350.000,00;0.00;Não;Apartamento, 114.92 de área total, 51.95 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1787703107491
 8787713186520 ;SP ;BARRETOS ;CRISTIANO DE CARVALHO ;AVENIDA C12, N. 1355, Apto 104, TIPO I T 03 ;246.336,70;203.000,00;0.00;Não;Apartamento, 50.82 de área total, 50.82 de área privativa, 0.00 de área do terreno,  2 qto(s), varanda, a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Leilão SFI - Edital Único;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787713186520
 1555527321170 ;SP ;BARUERI ;JARDIM TUPANCI ;RUA MARTE, N. 429, Apto 16, EDF 24 ;350.522,87;550.000,00;36.27;Sim;Apartamento, 132.04 de área total, 71.68 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555527321170
 8444433585375 ;SP ;BATATAIS ;LT  NOVA ALVORADA ;RUA LUIZ TASSINARI, N. 88, LT 27 QD 04 ;215.531,18;352.000,00;38.77;Não;Casa, 143.74 de área total, 143.74 de área privativa, 160.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, Terraco, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444433585375
 8444426124155 ;SP ;BAURU ;PARQUE REAL ;RUA LEVI DE ANDRADE, N. 2-31, LT 14-A QD R ;62.856,87;110.000,00;42.86;Não;Casa, 26.50 de área total, 26.50 de área privativa, 150.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426124155
 8444425646840 ;SP ;BAURU ;PARQUE VAL DE PALMAS ;RUA DELIA TEREZINHA SANTINI DE PAULA, N. 7-48, ;73.567,68;127.000,00;42.08;Não;Casa, 24.00 de área total, 24.00 de área privativa, 242.00 de área do terreno,  1 qto(s), WC.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425646840
 8787703106604 ;SP ;BAURU ;MONTE VERDE ;RUA DOIS, N. 1-10, Apto 01, BL A16 ;77.043,32;133.000,00;42.08;Não;Apartamento, 64.94 de área total, 48.56 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), 1 lavabo(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703106604
 8444420008323 ;SP ;BAURU ;VILA INDUSTRIAL ; RUA JOAO QUAGGIO, N. SN, LT 57 QD D4 ;90.746,77;155.000,00;41.46;Não;Casa, 41.83 de área total, 41.83 de área privativa, 125.00 de área do terreno,  1 qto(s), a.serv, 1 sala(s), cozinha, 2 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420008323
 8444431710482 ;SP ;BAURU ;NUCLEO HABITACIONAL VANUIRE ;RUA BENEDITO RODRIGUES DE SOUZA, N. SN, LT 03 QD 17 ;81.964,82;140.000,00;41.46;Não;Casa, 25.00 de área total, 25.00 de área privativa, 140.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444431710482
 8444438957696 ;SP ;BAURU ;NUCLEO HABITACIONAL MARY DOTA ;RUA PEDRO LIPE, N. 4-51, Apto 31, BL 07 3 ANDAR ;84.306,67;144.000,00;41.46;Não;Apartamento, 193.86 de área total, 51.77 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444438957696
 8444436937094 ;SP ;BAURU ;RESIDENCIAL PARQUE COLINA VERDE ;RUA MARIO DOS REIS PEREIRA, N. 3-25, Apto 1544, BL 15 ;94.815,14;160.000,00;40.75;Não;Apartamento, 49.18 de área total, 43.97 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444436937094
 8444436031265 ;SP ;BAURU ;PARQUE VIADUTO ;AVENIDA MARIA RANIERI, N. 5-40, Apto 23B, PAV 01 BL 03 01 FASE ;100.741,08;170.000,00;40.75;Não;Apartamento, 66.00 de área total, 60.20 de área privativa, 0.00 de área do terreno,  3 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444436031265
 8444427614040 ;SP ;BAURU ;PARQUE JARAGUA ;RUA HELIO BADAN, N. 1-69, LT 3B QD 79 ;96.592,92;163.000,00;40.75;Não;Casa, 26.00 de área total, 26.00 de área privativa, 125.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427614040
 8787703854716 ;SP ;BAURU ;JARDIM ALVORADA ;RUA OLAVO MOURA QUADRA, N. 10-20, Apto 502, PAV 05 BL 10 VG 127 ;100.741,08;170.000,00;40.75;Não;Apartamento, 93.04 de área total, 41.85 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Licitação Aberta;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787703854716
